customer_id,age,region,employment_type,industry,vintage,annual_income,bureau_score,dti,utilization,ltv,ead,lgd_actual,pd_score,default_flag
2410,38,South,Salaried,Transport,2024Q4,61376.0,766.0,17.77,33.17,75.07,64512.0,0.3114,0.1771,0
2411,56,East,Salaried,IT,2024Q4,65788.0,706.0,17.52,33.17,91.98,125372.0,0.1948,0.30748,0
2412,41,North,Salaried,Transport,2024Q4,61297.0,701.0,58.38,14.35,62.04,55077.0,0.3173,0.38522,0
2413,39,South,Salaried,Manufacturing,2025Q3,71785.0,689.0,52.89,55.39,48.88,155838.0,0.5311,0.57206,0
2414,36,North,SelfEmployed,Manufacturing,2025Q2,98403.0,632.0,17.77,27.03,43.76,17565.0,0.3649,0.25091,0
2415,48,South,Salaried,Healthcare,2025Q3,30254.0,683.0,23.19,18.36,92.97,81347.0,0.1344,0.30606,0
2416,24,West,Salaried,IT,2024Q4,112366.0,747.0,54.84,25.4,82.0,100127.0,0.2091,0.40941,0
2417,35,South,Salaried,Transport,2024Q4,74897.0,659.0,26.48,27.6,90.54,32790.0,0.3837,0.41885,0
2418,21,North,Salaried,Healthcare,2025Q3,64148.0,695.0,68.89,50.37,78.44,128100.0,0.2226,0.73995,1
2419,68,North,Salaried,Manufacturing,2025Q2,102194.0,649.0,42.43,39.73,58.83,35699.0,0.3781,0.51521,0
2420,67,South,SelfEmployed,Construction,2025Q2,74844.0,753.0,21.52,11.79,46.77,227850.0,0.5,0.09249,0
2421,36,North,Salaried,IT,2025Q4,53829.0,640.0,61.53,53.24,91.11,58337.0,0.4067,0.8211,0
2422,40,North,Salaried,IT,2025Q1,41954.0,743.0,29.17,75.9,66.93,65406.0,0.2322,0.48392,0
2423,53,West,Salaried,Transport,2024Q4,97386.0,767.0,27.33,56.68,61.81,35471.0,0.3705,0.29555,0
2424,37,South,Salaried,Retail,2025Q2,98993.0,692.0,29.65,92.71,71.78,57236.0,0.4391,0.69974,0
2425,25,South,Salaried,Transport,2024Q4,69674.0,672.0,56.09,13.92,45.86,44585.0,0.2628,0.36378,0
2426,25,West,Salaried,Construction,2025Q1,113033.0,736.0,20.39,78.9,57.01,90342.0,0.2204,0.41348,0
2427,59,North,Salaried,Construction,2024Q4,80896.0,798.0,32.91,50.51,75.08,87649.0,0.3393,0.28725,0
2428,33,West,Salaried,Healthcare,2025Q2,113200.0,784.0,11.85,51.94,45.51,68752.0,0.536,0.1378,0
2429,64,South,Salaried,IT,2025Q4,56066.0,706.0,59.6,51.72,47.44,82366.0,0.2318,0.56093,0
2430,56,West,Salaried,Healthcare,2025Q3,53005.0,661.0,30.44,34.28,68.08,34006.0,0.2976,0.40134,0
2431,50,East,Salaried,Construction,2025Q3,67159.0,697.0,24.89,34.21,74.29,35485.0,0.2071,0.31831,0
2432,24,West,Salaried,Retail,2025Q2,70011.0,617.0,44.79,61.87,50.29,170051.0,0.2596,0.69175,0
2433,43,West,Salaried,IT,2025Q2,108777.0,679.0,52.3,9.03,41.82,43390.0,0.3343,0.28629,0
2434,41,South,Salaried,Construction,2025Q1,87334.0,735.0,58.77,57.99,92.71,90045.0,0.3323,0.69538,1
2435,41,West,Salaried,Retail,2024Q4,61019.0,690.0,30.87,70.21,41.51,14586.0,0.05,0.47148,0
2436,26,South,SelfEmployed,Transport,2025Q1,80279.0,677.0,58.74,37.07,40.11,98519.0,0.3223,0.49369,0
2437,44,South,Salaried,Manufacturing,2025Q3,69299.0,707.0,37.89,24.56,57.78,164991.0,0.5618,0.28131,0
2438,67,South,Salaried,Construction,2024Q4,59906.0,695.0,16.07,24.2,52.23,79589.0,0.3671,0.16927,0
2439,51,South,Salaried,Manufacturing,2025Q1,78006.0,752.0,60.78,12.37,71.55,82374.0,0.3206,0.33032,0
2440,39,North,Salaried,Healthcare,2025Q3,75229.0,637.0,42.86,13.07,89.18,219201.0,0.2818,0.48853,0
2441,58,East,Salaried,Manufacturing,2024Q4,60858.0,739.0,46.15,20.0,66.46,89212.0,0.2391,0.28288,1
2442,32,South,Salaried,Construction,2025Q4,60591.0,707.0,66.25,6.73,82.53,45296.0,0.3628,0.45857,0
2443,34,West,Salaried,Manufacturing,2025Q4,100365.0,734.0,43.55,28.96,90.01,53786.0,0.4042,0.4036,1
2444,32,West,Salaried,IT,2025Q1,90585.0,634.0,10.34,32.58,50.42,47787.0,0.5587,0.25198,0
2445,35,South,Salaried,Construction,2025Q2,103592.0,759.0,62.24,94.57,66.86,144693.0,0.261,0.78,0
2446,39,South,SelfEmployed,Retail,2024Q4,72906.0,740.0,27.09,94.25,75.31,180279.0,0.5056,0.61766,1
2447,48,South,Salaried,Manufacturing,2025Q1,52807.0,802.0,40.11,21.83,58.25,154369.0,0.501,0.15533,0
2448,60,North,Salaried,IT,2025Q2,65652.0,664.0,22.29,24.17,80.69,43919.0,0.3014,0.32515,0
2449,61,North,Salaried,Healthcare,2025Q2,105683.0,678.0,27.82,49.27,78.79,76922.0,0.2623,0.48142,0
2450,25,South,Salaried,Healthcare,2024Q4,39990.0,612.0,51.2,18.39,63.16,119445.0,0.1778,0.53698,0
2451,25,South,Salaried,Manufacturing,2024Q4,116118.0,665.0,35.77,50.36,44.84,32297.0,0.3539,0.44702,0
2452,26,West,Salaried,Healthcare,2025Q2,52246.0,789.0,47.63,40.95,40.64,138180.0,0.3155,0.24066,0
2453,43,East,Salaried,Retail,2025Q3,99492.0,726.0,59.41,34.22,60.31,132716.0,0.4786,0.45828,0
2454,23,South,Salaried,Construction,2025Q1,54489.0,670.0,30.45,79.03,44.51,111311.0,0.3924,0.57362,0
2455,57,East,SelfEmployed,IT,2024Q4,65121.0,717.0,44.1,79.53,82.99,129968.0,0.1122,0.71454,0
2456,53,North,Business,Transport,2025Q2,28563.0,707.0,56.66,93.91,58.39,69026.0,0.3423,0.79743,1
2457,63,South,Salaried,Manufacturing,2025Q3,126345.0,605.0,52.91,25.08,76.64,40743.0,0.3868,0.65106,0
2458,41,East,Salaried,Healthcare,2025Q4,94371.0,615.0,42.39,84.94,59.05,165916.0,0.3223,0.81176,0
2459,40,South,Salaried,Construction,2025Q2,95842.0,771.0,33.0,53.41,83.78,75511.0,0.4569,0.38105,0
2460,21,South,Salaried,Transport,2025Q3,67678.0,751.0,34.45,58.23,88.86,50750.0,0.2823,0.47954,0
2461,59,West,Salaried,Retail,2025Q4,56731.0,628.0,35.99,85.67,86.06,80014.0,0.4745,0.82997,0
2462,67,West,Salaried,Healthcare,2025Q3,99413.0,703.0,30.93,89.84,66.65,79616.0,0.2834,0.65686,0
2463,37,East,Business,Healthcare,2024Q4,49922.0,671.0,51.94,70.41,44.62,52881.0,0.3104,0.67323,0
2464,49,East,Salaried,IT,2025Q2,75822.0,770.0,17.52,36.31,60.44,107032.0,0.5838,0.152,0
2465,28,East,Salaried,Retail,2025Q4,48732.0,735.0,68.05,49.07,63.35,279648.0,0.1918,0.6086,0
2466,46,North,Salaried,Retail,2025Q3,83099.0,649.0,56.74,60.35,92.81,30631.0,0.3613,0.81895,0
2467,48,South,SelfEmployed,Manufacturing,2025Q4,32077.0,717.0,27.89,79.58,71.1,31146.0,0.3918,0.56458,0
2468,54,North,Salaried,Transport,2025Q1,42986.0,708.0,12.55,64.22,75.25,173615.0,0.276,0.38906,0
2469,46,South,Salaried,IT,2025Q2,58505.0,708.0,52.68,37.89,83.01,126988.0,0.4063,0.55222,0
2470,33,South,Salaried,Manufacturing,2024Q4,95369.0,682.0,54.06,42.61,71.25,235522.0,0.4384,0.59876,0
2471,64,North,SelfEmployed,IT,2025Q4,66717.0,711.0,67.82,9.54,72.92,274633.0,0.3835,0.44419,0
2472,57,West,Salaried,Retail,2025Q3,104590.0,663.0,25.22,88.18,53.49,125742.0,0.3734,0.63599,0
2473,33,West,SelfEmployed,IT,2025Q4,117517.0,645.0,14.96,12.93,43.24,32781.0,0.4128,0.16292,0
2474,58,East,Salaried,IT,2025Q3,72284.0,641.0,64.91,57.19,79.68,93806.0,0.2597,0.82357,0
2475,45,South,Salaried,IT,2025Q4,43039.0,652.0,25.52,83.45,86.68,57331.0,0.2743,0.7376,0
2476,67,West,Salaried,Construction,2024Q4,104142.0,733.0,53.29,42.88,62.66,103910.0,0.4055,0.46128,0
2477,43,North,Salaried,Construction,2024Q4,41461.0,735.0,13.64,77.01,70.19,43865.0,0.3057,0.40361,0
2478,42,West,Salaried,Transport,2025Q2,57418.0,790.0,55.64,77.34,56.9,107608.0,0.344,0.55812,0
2479,41,North,SelfEmployed,Transport,2024Q4,37473.0,697.0,17.62,10.39,64.76,122336.0,0.05,0.1519,0
2480,50,West,Salaried,Retail,2025Q4,104079.0,749.0,51.74,42.09,51.49,90157.0,0.4305,0.37475,0
2481,31,South,Salaried,IT,2025Q4,94302.0,713.0,41.94,67.19,81.79,99367.0,0.509,0.63743,0
2482,24,West,Salaried,Retail,2024Q4,120457.0,726.0,67.33,43.01,67.06,123654.0,0.4235,0.59608,0
2483,53,West,Salaried,Construction,2025Q1,68969.0,754.0,12.22,54.07,70.09,43686.0,0.4419,0.23754,0
2484,67,North,Salaried,IT,2025Q4,59401.0,742.0,27.52,58.5,42.04,91835.0,0.4611,0.28551,0
2485,32,South,Salaried,Manufacturing,2025Q2,66880.0,716.0,14.17,18.61,74.23,70105.0,0.3278,0.16467,0
2486,29,West,Salaried,Construction,2025Q1,46681.0,676.0,62.75,42.08,51.15,162381.0,0.2431,0.59669,0
2487,52,South,Salaried,Construction,2024Q4,115716.0,725.0,45.63,7.56,61.09,128770.0,0.4125,0.22671,1
2488,31,West,Business,Construction,2025Q3,164416.0,785.0,42.1,18.47,62.7,49702.0,0.478,0.18017,0
2489,57,East,Salaried,IT,2025Q4,61905.0,720.0,17.89,51.1,64.68,121357.0,0.2199,0.29468,0
2490,44,South,SelfEmployed,Transport,2025Q3,94817.0,688.0,39.34,56.62,52.51,195152.0,0.4362,0.49435,0
2491,27,South,Salaried,Healthcare,2025Q2,76113.0,755.0,33.92,18.16,86.76,98409.0,0.3846,0.23715,0
2492,28,North,Salaried,Manufacturing,2025Q1,91044.0,634.0,28.95,73.01,63.53,59030.0,0.3367,0.66283,0
2493,53,West,Salaried,Manufacturing,2025Q3,106492.0,690.0,56.33,38.57,73.67,34701.0,0.3184,0.5836,0
2494,45,South,Salaried,Retail,2025Q2,51423.0,656.0,13.68,87.86,73.77,18466.0,0.3828,0.63756,0
2495,21,South,SelfEmployed,IT,2025Q3,68035.0,703.0,48.8,39.89,73.38,160030.0,0.2729,0.50887,0
2496,23,South,Salaried,Transport,2025Q3,110079.0,779.0,59.38,18.48,70.76,28423.0,0.7131,0.30501,0
2497,60,East,Salaried,Construction,2025Q2,92721.0,745.0,64.44,73.22,85.24,35934.0,0.1906,0.765,0
2498,48,West,SelfEmployed,Healthcare,2025Q4,88183.0,607.0,54.75,56.1,84.69,78659.0,0.05,0.826,0
2499,63,West,Salaried,IT,2025Q3,92742.0,676.0,26.95,39.8,62.94,91071.0,0.385,0.36351,1
2500,53,South,Salaried,IT,2025Q2,95197.0,628.0,46.03,37.04,74.97,204845.0,0.3607,0.62504,0
2501,66,West,Salaried,Transport,2025Q3,108944.0,768.0,18.48,18.57,45.66,94674.0,0.4141,0.0877,0
2502,21,West,SelfEmployed,Healthcare,2025Q4,98844.0,678.0,17.02,35.68,44.99,60612.0,0.05,0.22335,0
2503,58,East,Salaried,Construction,2025Q2,78732.0,714.0,48.32,7.64,66.4,60664.0,0.13,0.2735,0
2504,47,West,Salaried,IT,2025Q3,88826.0,717.0,61.07,50.22,89.51,25304.0,0.2966,0.68901,1
2505,58,North,Salaried,Manufacturing,2024Q4,78314.0,721.0,14.03,85.71,75.75,200540.0,0.4554,0.50734,0
2506,55,North,Business,Manufacturing,2025Q4,61346.0,551.0,16.36,76.58,76.81,136044.0,0.132,0.77734,0
2507,30,West,Salaried,Healthcare,2025Q3,78709.0,730.0,43.94,7.57,48.67,88757.0,0.4038,0.18219,0
2508,32,South,Salaried,Construction,2025Q1,77155.0,680.0,23.09,84.31,64.93,199385.0,0.3205,0.60729,0
2509,30,West,Salaried,Healthcare,2025Q2,37548.0,757.0,46.71,45.71,62.04,155218.0,0.3691,0.38284,0
2510,54,West,Business,IT,2025Q3,99373.0,721.0,22.87,22.18,83.06,106687.0,0.3468,0.23459,0
2511,44,North,SelfEmployed,Manufacturing,2025Q4,103612.0,745.0,16.99,72.72,47.58,71440.0,0.3479,0.30648,0
2512,48,West,Business,Retail,2025Q4,93595.0,670.0,42.73,34.06,69.66,75094.0,0.3473,0.47969,0
2513,42,South,Salaried,Healthcare,2025Q1,102118.0,648.0,61.73,27.8,90.12,25982.0,0.4825,0.69328,0
2514,65,South,Salaried,Retail,2025Q1,75602.0,759.0,51.11,19.52,89.09,155008.0,0.3542,0.35108,1
2515,36,East,Salaried,Retail,2025Q3,67148.0,741.0,59.12,48.8,86.88,63735.0,0.4721,0.61512,0
2516,33,West,SelfEmployed,Transport,2024Q4,103723.0,722.0,25.98,13.41,60.62,154223.0,0.2972,0.16059,0
2517,56,North,Salaried,Manufacturing,2025Q4,53530.0,722.0,63.16,75.71,91.76,122195.0,0.4841,0.81558,0
2518,56,South,Salaried,Healthcare,2024Q4,52664.0,733.0,32.62,47.36,84.29,78523.0,0.3217,0.41629,0
2519,63,East,SelfEmployed,Retail,2024Q4,91203.0,639.0,61.15,45.23,86.81,131767.0,0.3231,0.77832,0
2520,43,East,Salaried,IT,2025Q3,90519.0,769.0,38.27,5.17,91.28,42372.0,0.1368,0.19674,0
2521,34,East,Salaried,Transport,2025Q2,103252.0,702.0,26.07,78.61,91.54,26059.0,0.2417,0.64752,0
2522,52,North,Salaried,Construction,2025Q2,37239.0,703.0,25.62,49.36,53.2,65769.0,0.2658,0.32643,0
2523,23,South,Salaried,Transport,2025Q2,77556.0,687.0,44.06,44.59,47.02,99383.0,0.1329,0.43681,1
2524,47,South,SelfEmployed,Construction,2025Q1,51741.0,574.0,14.74,73.52,78.0,133475.0,0.2464,0.7225,0
2525,39,West,Salaried,Manufacturing,2025Q4,101382.0,742.0,65.8,10.66,70.98,78045.0,0.4324,0.37103,0
2526,42,South,Salaried,Healthcare,2025Q1,113344.0,655.0,26.29,38.0,58.01,38913.0,0.4456,0.37007,0
2527,21,North,Salaried,Healthcare,2025Q4,92612.0,716.0,30.14,56.82,77.64,182230.0,0.1478,0.46547,0
2528,25,West,Salaried,Construction,2025Q4,66054.0,665.0,24.0,46.45,43.41,56928.0,0.5495,0.33476,0
2529,69,North,Salaried,IT,2025Q4,61285.0,691.0,10.18,21.35,42.6,95912.0,0.4507,0.12447,0
2530,53,West,Salaried,Construction,2025Q3,69704.0,688.0,51.55,31.93,59.49,104081.0,0.5996,0.45832,0
2531,39,East,Salaried,Construction,2025Q2,58972.0,664.0,45.43,32.02,50.66,76765.0,0.4828,0.42909,0
2532,56,West,Salaried,Healthcare,2025Q1,76019.0,698.0,58.58,94.28,79.52,18773.0,0.577,0.86134,1
2533,26,South,Salaried,Retail,2025Q1,61228.0,684.0,12.46,34.36,92.14,45692.0,0.4002,0.32006,0
2534,35,North,Salaried,IT,2025Q3,45459.0,653.0,65.72,23.47,76.39,101380.0,0.2568,0.6415,0
2535,56,East,SelfEmployed,Healthcare,2025Q4,89516.0,775.0,29.85,79.04,76.01,220026.0,0.3814,0.47893,0
2536,53,West,SelfEmployed,Transport,2025Q2,91446.0,666.0,64.78,42.91,40.36,117575.0,0.0814,0.5973,0
2537,44,East,SelfEmployed,Construction,2024Q4,122485.0,741.0,16.43,44.95,68.18,102790.0,0.3307,0.23359,0
2538,47,North,Salaried,Retail,2024Q4,69170.0,747.0,54.64,54.4,84.94,18177.0,0.3446,0.59848,0
2539,69,West,Salaried,IT,2025Q3,32745.0,761.0,44.76,58.61,75.98,153252.0,0.4659,0.49032,1
2540,31,West,Salaried,Manufacturing,2025Q2,100383.0,680.0,31.49,58.15,52.53,139614.0,0.3748,0.46168,0
2541,69,East,Salaried,IT,2024Q4,103194.0,699.0,14.75,8.1,86.67,108966.0,0.297,0.17545,0
2542,43,West,Salaried,IT,2024Q4,108550.0,701.0,46.28,78.7,93.04,88338.0,0.1823,0.7765,0
2543,53,West,Salaried,Construction,2025Q1,116783.0,739.0,11.59,22.54,55.34,104176.0,0.2597,0.11197,0
2544,61,East,Business,Construction,2025Q2,117138.0,697.0,40.08,31.31,51.39,172750.0,0.3231,0.32796,0
2545,66,North,Salaried,Manufacturing,2024Q4,55581.0,735.0,46.25,20.61,58.62,70479.0,0.2656,0.26901,0
2546,67,South,Salaried,Manufacturing,2025Q1,118702.0,696.0,53.95,74.04,43.47,95200.0,0.05,0.65794,0
2547,49,North,SelfEmployed,Manufacturing,2025Q2,71799.0,771.0,69.48,57.53,88.04,59005.0,0.3486,0.68388,1
2548,51,South,Salaried,Healthcare,2025Q4,99961.0,709.0,25.61,72.98,91.11,73941.0,0.2941,0.59494,0
2549,21,South,SelfEmployed,Healthcare,2025Q2,86487.0,703.0,29.34,63.81,74.83,79237.0,0.2918,0.519,0
2550,54,North,SelfEmployed,Construction,2025Q3,55681.0,729.0,30.47,14.37,82.04,112321.0,0.3697,0.22699,0
2551,38,South,Business,Construction,2025Q1,109009.0,800.0,53.89,32.13,76.78,51628.0,0.2953,0.32569,0
2552,38,North,Salaried,Manufacturing,2025Q4,68597.0,677.0,65.91,50.65,60.75,67273.0,0.4793,0.69872,0
2553,26,West,Salaried,Healthcare,2025Q1,126469.0,767.0,68.46,32.45,74.76,92234.0,0.2615,0.48725,0
2554,60,West,Salaried,Retail,2025Q1,60919.0,665.0,66.75,23.66,86.0,66816.0,0.2513,0.66007,0
2555,21,North,Salaried,Healthcare,2024Q4,54889.0,712.0,62.76,83.28,84.54,81589.0,0.259,0.8367,0
2556,67,West,Salaried,Construction,2025Q2,63428.0,666.0,69.46,72.3,44.46,31784.0,0.3712,0.79048,0
2557,62,South,Salaried,Healthcare,2025Q1,117380.0,690.0,32.56,36.07,65.44,107509.0,0.3694,0.36435,0
2558,50,South,Salaried,Construction,2025Q1,40820.0,673.0,66.9,73.85,61.85,47757.0,0.2828,0.81752,0
2559,24,North,Salaried,Manufacturing,2025Q3,102827.0,748.0,55.66,61.48,81.36,27839.0,0.3484,0.63181,1
2560,52,South,SelfEmployed,Manufacturing,2025Q3,125809.0,683.0,20.11,5.34,67.58,89536.0,0.3957,0.16647,0
2561,30,West,SelfEmployed,Manufacturing,2025Q3,75765.0,739.0,12.73,39.22,59.23,92626.0,0.4219,0.17331,0
2562,63,East,Salaried,Retail,2025Q1,70173.0,681.0,22.87,31.14,78.85,99184.0,0.3361,0.33164,0
2563,25,North,Salaried,Retail,2025Q4,81997.0,710.0,56.73,24.61,66.05,100220.0,0.2554,0.43295,0
2564,29,North,SelfEmployed,Construction,2025Q2,51940.0,790.0,47.9,27.64,54.11,98322.0,0.2555,0.2173,0
2565,25,South,Salaried,IT,2025Q1,146207.0,669.0,23.46,89.81,88.97,204411.0,0.3815,0.73726,0
2566,31,South,SelfEmployed,Transport,2024Q4,96745.0,670.0,54.52,48.77,46.22,131247.0,0.437,0.57141,0
2567,55,North,Business,Retail,2025Q4,49487.0,696.0,18.48,81.29,40.99,141066.0,0.3681,0.4329,0
2568,47,South,Salaried,Construction,2025Q4,59820.0,709.0,59.31,24.28,47.92,109222.0,0.3036,0.38527,0
2569,24,West,SelfEmployed,Healthcare,2025Q2,84478.0,744.0,57.65,20.7,49.0,134061.0,0.2816,0.29499,0
2570,30,West,Salaried,Manufacturing,2025Q4,47639.0,712.0,68.35,84.99,69.59,54133.0,0.4468,0.83485,0
2571,59,South,Salaried,Manufacturing,2025Q2,42392.0,723.0,19.02,49.61,74.37,115156.0,0.2027,0.31831,0
2572,53,West,Salaried,Manufacturing,2025Q4,87344.0,647.0,64.4,85.56,64.67,165012.0,0.2929,0.8775,0
2573,58,South,Salaried,Construction,2025Q2,105150.0,727.0,30.47,10.67,51.23,63127.0,0.5228,0.14636,0
2574,28,South,SelfEmployed,Manufacturing,2025Q3,102881.0,728.0,34.96,87.48,47.27,191466.0,0.4903,0.5549,0
2575,69,North,Salaried,Retail,2025Q3,78507.0,747.0,38.11,42.39,67.07,57802.0,0.374,0.33928,0
2576,44,East,Salaried,Healthcare,2025Q4,73137.0,692.0,47.61,18.98,71.1,101901.0,0.2917,0.38557,0
2577,59,West,Salaried,Manufacturing,2025Q4,81292.0,710.0,69.69,66.5,56.72,35998.0,0.3196,0.73632,0
2578,53,East,SelfEmployed,Construction,2025Q2,104803.0,749.0,46.0,76.72,52.12,128216.0,0.3604,0.54712,0
2579,61,South,Business,Healthcare,2025Q2,48581.0,652.0,65.6,9.26,44.43,172403.0,0.6029,0.43831,0
2580,63,East,SelfEmployed,Manufacturing,2025Q1,60565.0,611.0,25.3,93.85,41.44,71847.0,0.4729,0.71843,0
2581,39,North,Salaried,IT,2025Q3,70556.0,649.0,33.9,67.73,45.82,28804.0,0.457,0.57582,1
2582,22,West,Salaried,Manufacturing,2025Q1,73944.0,675.0,40.27,33.93,80.81,75036.0,0.3314,0.49244,0
2583,31,South,Salaried,Transport,2025Q1,78638.0,769.0,29.37,18.62,58.92,39363.0,0.2904,0.13926,0
2584,55,South,Salaried,Retail,2024Q4,79377.0,822.0,68.61,40.33,41.51,77997.0,0.3264,0.31352,0
2585,37,East,Salaried,Healthcare,2025Q2,96851.0,660.0,53.54,24.85,67.95,131263.0,0.4695,0.51672,0
2586,62,East,Salaried,Retail,2024Q4,35930.0,705.0,38.73,49.47,69.48,101788.0,0.5451,0.47455,0
2587,23,North,Salaried,IT,2024Q4,39964.0,681.0,55.08,75.37,63.58,24674.0,0.2476,0.75806,0
2588,42,East,SelfEmployed,IT,2025Q1,63370.0,736.0,38.05,64.41,46.09,58236.0,0.0744,0.41369,0
2589,55,North,Salaried,Transport,2024Q4,101590.0,725.0,11.03,44.23,81.52,84488.0,0.3199,0.26049,0
2590,41,East,Salaried,Retail,2025Q2,63701.0,662.0,42.59,15.7,77.9,192878.0,0.4773,0.41206,0
2591,45,West,Salaried,Healthcare,2025Q1,78973.0,676.0,47.51,91.14,61.71,65947.0,0.2815,0.78966,1
2592,59,West,SelfEmployed,IT,2025Q2,83204.0,702.0,68.87,29.33,60.94,103619.0,0.4043,0.54899,0
2593,22,East,SelfEmployed,IT,2025Q4,87902.0,778.0,12.45,30.01,48.58,82723.0,0.215,0.09371,0
2594,21,South,SelfEmployed,Manufacturing,2024Q4,119114.0,674.0,40.73,63.1,81.45,48490.0,0.3147,0.67448,1
2595,27,North,Salaried,Transport,2025Q1,97366.0,625.0,15.89,74.35,72.98,53229.0,0.2554,0.63008,0
2596,40,West,Business,Construction,2025Q3,104937.0,782.0,18.94,93.57,44.72,63967.0,0.3317,0.36008,0
2597,63,South,Salaried,IT,2025Q2,76830.0,737.0,46.63,92.22,60.79,178162.0,0.3744,0.69372,1
2598,26,South,Salaried,Healthcare,2024Q4,116838.0,646.0,23.89,87.24,89.7,42435.0,0.4329,0.76403,0
2599,56,South,Business,Healthcare,2025Q2,81790.0,727.0,54.95,44.18,64.88,64478.0,0.2997,0.50285,0
2600,41,North,Salaried,Manufacturing,2025Q2,31117.0,755.0,40.85,20.0,57.87,48068.0,0.2136,0.20693,0
2601,66,East,Salaried,Healthcare,2025Q4,141460.0,715.0,23.09,57.6,75.41,182331.0,0.1675,0.41162,1
2602,55,North,Salaried,Manufacturing,2025Q2,81155.0,785.0,39.63,6.55,51.16,95662.0,0.4799,0.1131,0
2603,56,East,Salaried,IT,2025Q4,93244.0,741.0,10.05,22.66,68.81,190891.0,0.2522,0.12741,0
2604,28,South,Business,IT,2025Q4,53285.0,727.0,61.76,5.23,76.82,11314.0,0.4119,0.35929,0
2605,24,North,Salaried,IT,2025Q4,134928.0,721.0,10.76,21.25,87.02,140006.0,0.159,0.18088,1
2606,63,South,Salaried,IT,2024Q4,60169.0,717.0,10.42,47.73,78.09,38953.0,0.5384,0.27635,0
2607,36,North,Salaried,Construction,2025Q2,70369.0,758.0,46.69,40.4,61.14,48396.0,0.684,0.34558,0
2608,23,South,Salaried,Transport,2025Q2,41773.0,702.0,68.41,38.24,82.23,64048.0,0.3895,0.67426,0
2609,27,East,Salaried,Transport,2025Q4,89114.0,762.0,61.36,79.79,89.41,72178.0,0.3153,0.76472,0
2610,22,North,Salaried,Construction,2025Q2,72962.0,727.0,25.12,65.75,66.28,72273.0,0.5227,0.41928,0
2611,21,West,Salaried,IT,2025Q2,41410.0,716.0,21.8,89.28,40.25,44470.0,0.2905,0.46586,0
2612,21,North,Salaried,Healthcare,2025Q4,78311.0,693.0,47.57,45.08,88.45,67958.0,0.356,0.60738,0
2613,58,North,Business,Manufacturing,2025Q3,82370.0,694.0,59.36,29.5,49.1,68417.0,0.05,0.4517,0
2614,27,East,Salaried,Transport,2025Q3,73813.0,728.0,31.72,16.04,46.95,22997.0,0.3408,0.15931,0
2615,44,South,Salaried,Retail,2025Q4,34478.0,766.0,35.94,65.48,56.92,93062.0,0.4888,0.38779,0
2616,25,North,Salaried,Manufacturing,2024Q4,87270.0,738.0,16.93,80.76,60.9,73827.0,0.2948,0.41056,0
2617,41,South,Salaried,Retail,2025Q2,48309.0,671.0,19.17,21.54,83.97,83663.0,0.2967,0.29056,1
2618,48,South,SelfEmployed,Retail,2025Q2,102230.0,622.0,44.1,84.09,61.41,51629.0,0.2976,0.81303,1
2619,38,West,Business,IT,2025Q3,66115.0,751.0,16.16,52.36,42.69,74442.0,0.5855,0.18674,0
2620,44,South,Salaried,Retail,2025Q4,103190.0,850.0,22.12,17.97,74.98,16024.0,0.3773,0.07853,0
2621,52,West,SelfEmployed,IT,2024Q4,80352.0,695.0,24.08,62.86,76.92,50152.0,0.3547,0.49725,0
2622,65,West,Salaried,Construction,2025Q4,81635.0,685.0,36.64,51.8,84.78,53416.0,0.3014,0.57197,0
2623,53,South,Salaried,Healthcare,2025Q3,111907.0,755.0,12.74,7.54,61.94,70612.0,0.4734,0.08007,0
2624,30,West,Salaried,Retail,2025Q3,59618.0,663.0,39.99,40.93,44.73,71614.0,0.2533,0.42377,0
2625,29,South,Salaried,Healthcare,2025Q2,52606.0,792.0,65.72,75.63,70.42,142587.0,0.5009,0.66381,0
2626,69,West,Salaried,IT,2025Q1,93893.0,733.0,11.47,54.99,46.65,33577.0,0.3359,0.20704,0
2627,53,North,SelfEmployed,Retail,2024Q4,47149.0,709.0,47.86,30.38,40.94,121118.0,0.4906,0.3189,0
2628,53,East,Salaried,Manufacturing,2024Q4,60031.0,667.0,60.15,88.58,82.82,297269.0,0.3057,0.88308,1
2629,27,South,Business,Construction,2025Q1,40521.0,759.0,28.75,26.4,62.19,51971.0,0.4482,0.18051,0
2630,24,South,SelfEmployed,Transport,2025Q3,108796.0,686.0,17.89,27.75,68.88,122157.0,0.4148,0.24582,0
2631,48,East,Salaried,Construction,2025Q4,54933.0,749.0,12.6,36.92,76.46,199417.0,0.3428,0.19089,0
2632,43,East,Salaried,Retail,2024Q4,63643.0,732.0,48.63,85.51,62.06,195687.0,0.5143,0.68395,0
2633,52,North,Salaried,Construction,2025Q1,47749.0,781.0,43.13,50.69,42.81,59638.0,0.5055,0.27992,0
2634,64,North,Business,Transport,2025Q2,70364.0,719.0,23.76,66.4,53.9,155999.0,0.2726,0.3849,0
2635,36,East,Salaried,Manufacturing,2025Q2,76426.0,850.0,59.9,92.86,50.69,133506.0,0.264,0.54459,0
2636,66,East,Salaried,Healthcare,2025Q3,100649.0,741.0,54.13,75.5,93.76,170089.0,0.321,0.74904,0
2637,30,West,Salaried,Manufacturing,2024Q4,46951.0,718.0,26.59,20.53,80.67,118557.0,0.3143,0.24539,0
